sample_ID	year	genotype_treatment	genotype	pond	block	treatmentpond	Treatment	direct_herbivory	indirect_herbivory	mesh	timepoint	fitness	L_Alanine	L_Arginine	L_Asparagine	L_Aspartic_Acid	L_Glutamic_acid	L_Glutamine	L_Isoleucine_1	L_Leucine_2	L_Phenylalanine	L_Proline	L_Serine	L_Threonine	L_Tryptophane	L_Valine	Ornithine	Chlorogenic_acid	putative_Chlorogenic_acid_Isomer	Cyanidine_3_Glc	Luteoline_8_C_Glc	Apigenine_8_C_Glc	Luteoline_7_O_Glc	Apigenine_7_O_Glc	Glycine	L_Histidine	L_Methionine	L_Tyrosine	Tyramine	Tryptamine	Shikimic_acid	Apigenine	Luteoline	ABA	SA	JA	JA-Ile	OPDA	IP	IPR	tZ	tZR	cZ	cZR	IAA 	Coumaric_acid_p	Caffeic_acid	Ferulic_acid	Sinapic_acid	Cyanidin_Mal_Glc
"5A, Q1-"	2023	Q-	Q	5A	2	herbivory	indirect	0	1	1	w11	0.020431161	1.130743217	0.524549809	NA	1.745785388	4.589082366	0.948836379	0.297384007	0.646222823	0.454107623	0.284114013	0.908575969	0.688498594	0.398204597	0.643828672	0.079211015	1.008361319	0.826305268	12.039633110	20.134490348	14.237300281	21.587500059	1.449935320	0.547446641	0.196990889	0.192563281	0.238319522	NA	0.001202572	1.682852131	0.430178276	7.873874763	NA	488.2863807	18.28321974	6.482168846	NA	2.832635251	57.349797	2.786132627	4.507865033	3.906211785	166.7296658	27.59712903	5052.897833	1158.858945	605.9223015	8197.738879	9.4301567
"5A, R1+"	2023	R+	R	5A	2	herbivory	direct	1	1	0	w11	0.019146441	0.834286898	0.152160509	0.316960620	3.308192574	6.153042649	0.711256056	0.228380727	0.176542889	0.303094353	0.193157607	0.782591975	0.653411096	0.450929932	0.632301924	0.046387968	1.796289300	1.334088317	39.634531224	23.473602853	8.174113690	40.114976879	3.624148484	0.270975768	0.110055413	0.056252095	0.109187306	NA	0.004384194	2.152233078	0.005397678	0.093746172	87.88838546	429.9747158	17.46840974	NA	NA	6.293880784	5.87393322	4.935636751	3.669391935	2.089614355	37.50245312	503.9711199	1698.289162	101.3257833	NA	16533.65457	24.47106968
"5A, R1-"	2023	R-	R	5A	2	herbivory	indirect	0	1	1	w11	-0.018883501	2.347630861	1.377537071	NA	3.493254311	7.401922978	1.744237569	0.652120228	1.175786477	0.838318118	0.699444955	1.395389749	1.269641779	0.670912733	1.369828286	0.172891333	1.091299545	0.650722369	5.790075423	19.999656962	6.708239688	21.746940546	1.618975978	1.498591996	0.493447713	0.336340589	0.533455281	NA	0.001600926	2.351566152	0.800154518	12.184836613	NA	520.9352275	NA	NA	NA	10.08111442	75.30958233	4.833857954	6.974155329	3.965187665	213.7448071	32.02904326	6920.749074	1899.938216	2567.115044	23358.19048	6.36511145
"5A, S1+"	2023	S+	S	5A	2	herbivory	direct	1	1	0	w11	0.024581142	1.190065224	0.111936519	0.299149080	3.372146237	5.662271011	0.753148948	0.319558919	0.344295000	0.424260184	0.256041329	1.968781325	1.031554904	0.444852655	0.825878752	0.342652446	1.759170324	1.126371787	43.654997019	22.169148553	6.880276901	35.763203369	3.187592366	1.161055511	0.159153826	0.038465356	0.249235214	NA	0.002613113	2.409694058	0.009151324	0.211951549	51.18673519	554.240127	NA	NA	NA	4.691244384	6.123981207	4.163958859	5.584394251	1.535694286	58.33246825	367.1148013	1642.759198	124.1901949	NA	13072.36539	28.66814259
"5A, S1-"	2023	S-	S	5A	2	herbivory	indirect	0	1	1	w11	-0.022205182	2.332300703	1.719014272	NA	3.358551545	7.474283786	2.032333615	0.613145893	1.259192400	0.855274618	0.609309140	1.434145568	1.244267865	0.557384015	1.295266647	0.138688659	1.074043369	0.564243058	4.764936949	18.215167291	5.959977936	17.564799175	1.330793404	1.209522606	0.320919470	0.347236948	0.474849984	NA	0.000921792	2.275628064	0.891370451	13.415016244	90.26766447	818.769685	NA	2.280183316	NA	5.964997233	73.03490644	5.122151626	10.54677224	5.35616542	326.8243854	52.20733281	8229.537971	2170.374379	2395.238302	27273.26886	6.055384325
"5A, T1+"	2023	T+	T	5A	2	herbivory	direct	1	1	0	w11	0.025223609	0.622908997	0.074389836	0.264708649	2.788528041	5.058626594	0.666748537	0.168432444	0.138364462	0.241569333	0.132645886	0.688286857	0.620355688	0.368588251	0.511980070	NA	1.285404166	0.870143265	39.406089436	19.044837234	5.338891731	31.172573600	2.597505729	0.262198248	0.099279634	0.044946613	0.106466998	NA	0.007342340	1.521580480	0.009599105	0.211616522	83.65574383	516.3697741	NA	NA	NA	7.364565768	4.902059822	4.877211743	6.622447645	2.081034283	68.19456475	846.3866958	1584.044292	71.6896816	NA	9086.76599	24.87448343
"5A, T1-"	2023	T-	T	5A	2	herbivory	indirect	0	1	1	w11	-0.005856148	3.681327804	2.300928298	0.288072919	4.128378224	9.321868095	1.787703416	0.783543340	1.609120298	1.201822495	1.512210359	1.977599509	1.591127608	1.004313694	1.729661689	0.061685877	0.872499158	0.569040539	5.311362949	17.466977041	5.491771666	23.685468682	1.719476443	2.114938656	0.891593255	0.528052724	1.571483322	NA	0.003006015	1.313924819	0.606018536	10.128694647	230.6711632	807.2220102	NA	NA	NA	5.923966785	82.128512	5.162662206	10.86334005	7.456509787	345.0103297	27.36474631	17029.05279	2550.54872	2632.830528	29625.22272	5.832865617
"5A, U1+"	2023	U+	U	5A	2	herbivory	direct	1	1	0	w11	0.019647046	0.960291286	0.171351273	9.071370295	4.419771859	8.184261433	1.231846684	0.264647244	0.231215394	0.295093627	0.208820418	1.231841967	0.805386204	0.465315622	0.728399017	0.292810568	1.744410224	1.207374280	50.294175464	26.384586027	8.724317858	43.296072721	3.915511330	0.424371834	0.147301482	0.058372048	0.132749586	NA	0.004358759	2.350216642	0.010162099	0.161429143	NA	694.6015009	NA	NA	NA	9.98504794	6.088238199	3.999590014	3.955725342	2.539508302	39.11457328	565.0125961	1429.47869	38.69555755	NA	15058.50476	28.31678226
"5A, U1-"	2023	U-	U	5A	2	herbivory	indirect	0	1	1	w11	-0.009485528	4.076906924	2.517427145	NA	5.111728147	12.799771106	2.450622313	0.902107980	1.743894432	1.240350437	1.338558920	2.302452157	1.945186136	0.870326590	2.012853495	0.133687293	1.513085993	0.794735177	7.746259168	24.937829645	8.437888666	19.734986412	1.291603155	2.274074881	0.737996303	0.521551618	1.074221995	NA	0.002406422	2.986864918	1.358659371	21.855745395	73.96727524	896.4677101	NA	NA	NA	9.332816011	90.21592718	5.805694792	8.345394626	6.412462067	304.2245212	45.91020277	12266.45603	3617.517873	3840.450196	44191.26464	5.221875593
"5A, V1+"	2023	V+	V	5A	2	herbivory	direct	1	1	0	w11	0.018213966	1.473468043	0.136355292	0.517594785	3.025747157	7.346878788	1.081633088	0.297928458	0.220254867	0.383754376	0.205251910	1.247414571	0.873208642	0.591932541	0.837664597	0.084546080	2.100534536	1.461656847	56.146750578	30.058744122	8.244251296	49.426611298	3.691736925	0.382756007	0.163338901	0.056234235	0.162402463	NA	0.005022172	3.033012906	0.013803710	0.337646726	87.44664238	860.7818368	97.49433998	103.4012666	8285.553437	5.403442045	6.796358732	4.740387992	4.435066854	2.038816163	69.72056863	622.6195655	1881.585639	48.96160929	NA	18130.59075	33.04871831
"5A, V1-"	2023	V-	V	5A	2	herbivory	indirect	0	1	1	w11	-0.009426503	1.890939461	1.104491027	NA	2.656059850	7.681985805	0.889540235	0.417311367	0.877187503	0.602513916	0.471931586	1.053423991	1.127803988	0.537905337	1.018061735	0.077545511	0.844608491	0.488548800	4.152975487	19.263993586	5.695551246	19.197454200	1.228016452	0.919562623	0.268118241	0.221209966	0.277428109	NA	0.001876531	2.706900446	0.724504297	13.012463133	96.58647385	695.619546	NA	NA	NA	4.932655513	71.90066742	4.383746655	9.175008184	6.525047981	283.9299329	48.16739896	6462.187917	1458.968368	2118.434682	24096.86621	4.626206
"5A, W1+"	2023	W+	W	5A	2	herbivory	direct	1	1	0	w11	-0.034092173	1.050189435	0.570469382	0.235778688	3.709984883	7.136924470	1.158149980	0.254521011	0.245208837	0.368109264	0.304375345	1.269787394	0.724614352	0.468392516	0.746565076	0.225261714	1.839411694	1.408291507	39.765939040	24.476179831	8.588834012	39.435473962	3.519570819	0.643812844	0.333056915	0.076418013	0.167641049	NA	0.006798641	1.433129422	0.008828599	0.245858260	164.7510434	961.0326672	NA	NA	NA	9.32371603	4.481013349	4.785908449	5.503863665	3.14862398	60.0926455	24.02194117	1378.389193	55.60882646	NA	14977.77693	25.75112453
"5A, W1-"	2023	W-	W	5A	2	herbivory	indirect	0	1	1	w11	-0.022847115	1.396918258	0.654840602	1.121764660	8.234561583	14.618253465	3.268466603	0.467926379	0.208373679	0.430639722	0.591584303	1.536607858	1.326594505	0.513201442	1.006445848	0.131513047	1.862716786	1.628916038	46.020489253	31.791287738	10.587558049	57.187867312	4.965359939	0.430464009	0.183636815	0.070811146	0.113951646	NA	0.006033381	2.392069833	NA	0.100356670	15.74577888	835.2388118	NA	NA	NA	NA	7.026625461	8.92556657	14.8574738	1.447056711	43.98258423	42.30550539	2049.864962	88.7337226	NA	19048.50932	9.71333908
"5A, X1+"	2023	X+	X	5A	2	herbivory	direct	1	1	0	w11	-0.009251966	1.043418550	0.305094472	0.584090310	3.265150980	6.383848009	1.025065918	0.272315558	0.228836016	0.336630879	0.239929837	0.959137516	0.878235616	0.510049536	0.744687750	0.181177298	1.775115539	1.382639719	36.862678354	24.683858437	7.857243870	37.871365162	3.447567353	0.864183559	0.263450531	0.055450014	0.187461932	NA	0.006449905	1.714860190	NA	0.065486888	239.7692787	1101.963173	7.662398551	NA	NA	NA	5.563163146	6.443415525	6.216724157	2.953323106	74.6318987	958.9830608	1429.45784	76.87873006	NA	20461.90913	22.6281094
"5A, X1-"	2023	X-	X	5A	2	herbivory	indirect	0	1	1	w11	-0.023953618	3.182586366	1.764646465	NA	7.241253476	10.170099110	1.516907625	0.710310880	1.349501718	0.940770153	0.888425176	1.635666561	1.471321794	0.812347278	1.537481007	0.083258026	1.006439949	0.656653983	1.538599367	22.600657552	7.776180008	24.314835106	2.305397099	1.881574277	0.507254132	0.360997360	0.630330535	NA	0.001371196	1.994719046	0.719356284	9.130127075	205.7504341	1164.942174	NA	1.934136218	16917.85322	7.675897267	67.52826733	6.86421481	11.70626674	5.934031031	330.8316575	36.22551213	12320.41872	2628.95042	2868.36093	10737.55867	1.474691638
"5B, A1+"	2023	A+	A	5B	2	control	nodirect	0	0	0	w11	-0.021435485	4.273622905	1.344156428	1.983063606	8.972971549	16.181573507	4.163948619	0.870352762	0.691528662	0.668283791	0.864823492	4.577068161	2.144400405	NA	1.687473265	1.116134201	1.917023223	1.780760308	23.202064506	22.336533373	8.232639186	43.353501625	4.478618476	3.314113080	0.814665722	0.075536207	0.385886303	NA	0.009867574	1.365488597	0.004604117	0.112773830	223.0608996	3619.379489	NA	NA	NA	NA	7.329317279	11.56350157	9.726115364	4.476882942	36.78303823	72.59360983	1180.807651	433.6037078	45.70818002	8115.814965	1.669348074
"5B, A1-"	2023	A-	A	5B	2	control	noindirect	0	0	1	w11	-0.002804358	2.924451253	0.971328220	2.271842258	6.591840709	12.187794371	3.298858730	0.790811509	0.570939195	0.531577472	1.266019054	3.933319483	1.987715127	NA	1.426684604	1.013405847	2.029321613	1.207518232	24.432111303	20.649621040	6.835037821	42.205293625	3.407942274	0.600606919	0.174239046	0.028680147	0.096325390	NA	0.009116187	0.776555024	NA	0.062024247	NA	4850.937331	NA	NA	16049.43154	15.94611444	5.388722091	9.239021209	8.149927021	4.475150898	27.55331232	38.02635473	844.5950101	134.2375726	29.23735009	7944.084631	12.26572061
"5B, B1+"	2023	B+	B	5B	2	control	nodirect	0	0	0	w11	0.029909306	1.628606532	0.245480471	1.032506370	5.958874507	12.293863276	2.439040416	0.267079935	0.198387065	0.387312583	0.291019019	2.131104089	1.236916073	0.521674271	0.846838921	NA	2.609633792	3.237043381	36.437242310	30.238148267	11.150816614	48.549672779	4.625504746	0.463227125	0.138138234	0.062291509	0.107030665	NA	0.010405206	3.474215261	0.007447131	0.164998558	48.30193853	898.6113759	NA	NA	NA	3.514940522	9.665421852	10.9896947	7.026864025	2.964959488	42.14431379	37.5299942	3116.661657	340.6277729	NA	15705.65494	25.06409641
"5B, B1-"	2023	B-	B	5B	2	control	noindirect	0	0	1	w11	0.021916866	2.439723738	0.995919227	1.585394315	8.557185441	14.611911322	14.517330371	0.259015877	0.211044080	0.355520922	1.129382198	2.519115078	1.054780265	0.468351403	0.914030091	0.515999111	2.320086050	1.799234315	33.653660784	24.949600999	8.397975392	44.572713264	3.800851170	0.778491301	0.305858118	0.079665793	0.203236694	0.014666242	0.006461584	2.334305788	0.004418276	0.106431152	NA	645.5257276	NA	NA	NA	8.213541969	5.546477036	17.9340972	10.46148895	2.590901991	22.02407121	40.59935133	2524.792727	238.9083266	NA	14538.54173	21.69643838
"5B, C1+"	2023	C+	C	5B	2	control	nodirect	0	0	0	w11	0.021304952	1.375457083	0.202637501	0.805368217	4.900079869	10.714922212	1.655505852	0.343946769	0.219209503	0.362053659	0.256498888	1.623153395	1.213654699	0.549319029	0.963995219	NA	1.724832457	2.227720390	43.539481733	29.143664601	8.653606148	49.686775024	3.665173068	0.384254790	0.145590627	0.055830059	0.125773814	0.028632878	0.013188833	2.907283602	0.004965030	0.122199275	60.41236557	840.5493342	NA	NA	8770.026829	26.85666684	9.992434722	7.546586684	8.369877252	2.341771065	60.22548845	25.74588232	3190.889926	259.4411768	NA	14977.67099	33.14559436
"5B, C1-"	2023	C-	C	5B	2	control	noindirect	0	0	1	w11	0.000915864	1.449477146	0.574575380	1.366391985	6.319999007	12.355590783	6.095016709	0.309492560	0.155433003	0.340509178	0.649672537	1.566091841	1.001278344	0.561571759	0.824688345	0.153919660	1.561590992	1.585585628	38.824426813	24.126631774	6.543212486	41.384967838	2.933075529	0.538405738	0.149902532	0.055360874	0.097646817	0.015444400	0.010215749	2.247650658	NA	0.062574232	36.6087375	496.108603	NA	5.527498715	NA	6.607251234	7.437663128	12.14386963	12.16925144	2.72138219	28.09827111	46.53580684	1924.609621	78.48232061	NA	14651.25498	28.04483994
"5B, D1+"	2023	D+	D	5B	2	control	nodirect	0	0	0	w11	-0.019618733	2.438748025	0.528664780	2.201435498	7.274230362	13.123586359	3.371474409	0.549783104	0.451037157	0.447208107	0.652713980	3.157802982	1.674996325	0.786084101	1.455222641	0.641218284	1.378500804	1.559512697	26.823128131	19.108546303	7.592061677	38.108644881	4.718088225	0.636317286	0.231705675	0.032375775	0.109371915	0.091570428	0.015405732	1.419809538	0.002975894	0.092227517	NA	4099.015117	NA	NA	30178.0382	5.655314765	6.866953633	11.89828166	10.56941985	4.899373064	28.17790477	30.51316221	1067.174993	432.1938488	87.61985952	8887.935306	9.813734452
"5B, D1-"	2023	D-	D	5B	2	control	noindirect	0	0	1	w11	-0.028671021	3.051823872	0.506791230	1.003400389	5.888578661	7.315182169	3.274366757	0.704430037	0.580797265	0.511183995	1.001788403	3.886573539	1.595178048	0.766434443	1.435824883	1.200915660	0.790254318	0.764768058	18.048829526	11.664618377	4.112382650	23.970462408	2.486053160	0.334717692	0.112294737	0.025764585	0.052429585	NA	0.007334736	0.874881606	0.003616945	0.074138915	229.7355194	3580.748585	41.62356968	NA	NA	11.58353482	6.074672944	9.154796633	10.89657713	4.588978291	22.53297523	41.47546624	1000.666788	268.1926226	76.44442838	8225.561386	18.15672385
"5B, E1+"	2023	E+	E	5B	2	control	nodirect	0	0	0	w11	-0.018625821	4.450818329	1.930059308	2.739655877	9.067809422	17.749942009	3.777714430	0.936579749	0.787921861	0.756097365	1.210709053	4.859574192	2.516678569	0.979961337	1.865856402	1.346099731	2.958766108	2.531978960	28.993601566	25.050087997	11.042454452	47.577626221	6.057290825	0.778704201	0.313471515	0.053661338	0.159668900	0.048241006	0.014168113	1.854279659	NA	0.040675232	29.65406294	2762.299352	NA	NA	60475.57329	5.313031841	7.365060892	9.127937194	8.147416641	5.905946945	30.23003236	47.96824579	1261.129812	163.2347406	92.07648222	13063.22171	11.27327551
"5B, E1-"	2023	E-	E	5B	2	control	noindirect	0	0	1	w11	-0.010090815	8.182173341	2.703463841	8.430936216	14.400188161	18.268694788	8.747847016	2.008282807	1.860990211	1.376350376	3.545744409	12.455766170	5.300209315	1.650528625	3.443942363	3.210863963	2.024003891	1.698113966	22.113593458	21.874665418	8.211957719	42.927446029	4.431982782	2.290740278	0.757083895	0.070991334	0.351334854	NA	0.012340530	1.686831808	0.006031282	0.140436045	129.3415295	6016.105551	NA	NA	NA	NA	8.66166189	12.03039399	12.45715061	10.08522936	37.02126694	82.4960415	2259.64466	879.5844024	182.3746334	18010.83388	42.45856587
"5B, F1+"	2023	F+	F	5B	2	control	nodirect	0	0	0	w11	0.028589875	1.431088296	0.345221808	0.833685286	5.193409991	10.033749342	1.679920687	0.291115191	0.184215234	0.297584907	0.270498716	1.480760104	0.929925764	0.315253667	0.720730534	0.066586109	1.522721952	1.681822419	30.730447791	23.040766897	8.517916646	41.378243298	3.953533817	0.477542885	0.172074622	0.049133072	0.105504029	0.022555514	0.006610517	2.073456272	NA	0.043238737	55.89190258	915.5569991	NA	NA	17351.26526	12.37154466	8.482286722	6.845420705	9.407340197	2.274685713	67.63865291	20.30964222	2809.233066	216.3326247	NA	14665.04825	28.23080142
"5B, F1-"	2023	F-	F	5B	2	control	noindirect	0	0	1	w11	0.015395885	1.239388921	0.613999226	0.947184414	7.661733028	13.994193951	3.303599333	0.407131857	0.219331426	0.380344274	0.579660867	1.095519441	1.092725847	0.468703371	0.904770153	0.117473030	1.674451542	1.469969821	40.929924971	28.070316191	9.368817336	51.028477937	4.508350167	0.352447320	0.168915773	0.057112131	0.098990349	0.015945498	0.005527625	2.142251012	NA	0.040890041	NA	206.2293168	NA	NA	NA	7.250229415	6.707364343	8.458601744	13.4203351	1.132203101	41.27268927	35.1600255	1859.744705	78.56543568	NA	16537.23995	26.9060093
"5B, G1+"	2023	G+	G	5B	2	control	nodirect	0	0	0	w11	0.020394130	1.597966854	0.189972493	0.744997008	4.547718671	10.955690507	1.974271618	0.245836572	0.155869973	0.312923600	0.221059038	1.042346776	0.875492940	0.313944023	0.771759139	0.074241992	1.276344000	1.534693722	35.134100506	27.276791434	7.023847296	43.123146775	2.854521527	0.364335651	0.130348188	0.067860501	0.097042298	0.020464131	0.014985249	1.840487050	NA	0.048150499	NA	728.2065983	26.06371635	NA	7745.198415	12.34360963	6.520203741	9.85972638	9.424740482	3.078937752	61.07613387	21.33150792	2012.328081	79.58819364	NA	13784.49901	25.93377132
"5B, G1-"	2023	G-	G	5B	2	control	noindirect	0	0	1	w11	0.020551085	0.999354127	0.368550881	0.765354049	5.392793718	9.040070462	2.201501074	0.260159157	0.127967338	0.309140428	0.438916625	0.837760300	0.746877209	0.411003239	0.676606074	0.084076914	1.093786970	1.016211499	34.619982619	24.283885021	5.656516103	41.865998160	2.358179099	0.222016195	0.114654435	0.063885867	0.075167104	NA	0.009620307	1.220998192	NA	0.029748510	131.2514793	710.3422789	NA	NA	NA	8.298296032	3.3801498	6.46086927	8.06754715	2.024698112	33.80138244	68.85952561	1035.700653	24.34295174	NA	8104.601078	21.23990742
"5B, H1+"	2023	H+	H	5B	2	control	nodirect	0	0	0	w11	-0.004866341	2.393112955	0.696404115	2.828660643	8.851694087	18.365671401	5.175119736	0.321215447	0.202668509	0.415561516	0.496129618	1.662739819	1.246032911	0.570490064	0.950895447	0.180835781	2.118970589	2.675682816	45.225227126	34.837626310	9.848641951	61.904723547	4.828765074	0.547604051	0.270435500	0.085525749	0.118534693	0.085386309	0.034304581	1.831117732	NA	0.053448456	415.3376753	1419.643309	NA	2.57324317	NA	NA	6.632136459	10.86683437	13.55230717	2.944510229	40.43031394	41.6776588	1949.138506	221.6403923	NA	9568.062672	21.68410727
"5B, H1-"	2023	H-	H	5B	2	control	noindirect	0	0	1	w11	0.001748743	1.269094528	0.797789397	1.228397570	6.159029332	12.621958931	5.102527059	0.242801266	0.127785090	0.254838224	0.779703773	1.175104900	0.966132714	0.423644299	0.658112955	0.180124774	1.180322615	1.101023969	29.893439692	21.098781402	5.158280121	41.397024057	2.561657336	0.555729221	0.193285163	0.051944759	0.101815677	0.021502404	0.011884425	0.748304702	NA	0.077247817	NA	1780.043047	NA	NA	NA	NA	5.125432206	7.327395174	9.987999285	4.034760633	27.81799525	52.55133942	1344.55453	163.9004674	NA	4892.923393	14.36279118
"5B, I1+"	2023	I+	I	5B	2	control	nodirect	0	0	0	w11	-0.002534035	10.255975354	1.863226004	1.903959065	13.551430352	18.192607929	4.208116222	2.205471185	2.111833553	1.456947482	2.795335642	15.635080598	4.497751180	1.779386488	4.155685272	4.547093664	1.475668108	1.435718677	30.500028892	20.457805352	7.396867721	42.325887520	4.614449484	1.685466555	0.431923700	0.040903911	0.177221321	NA	0.012504578	1.714548389	0.007757438	0.232890624	NA	6668.146609	NA	NA	NA	NA	6.268752019	17.35766147	7.456330406	3.968603744	23.89436555	94.11074248	2334.014694	1074.196829	108.1232092	12384.72435	19.97057327
"5B, I1-"	2023	I-	I	5B	2	control	noindirect	0	0	1	w11	-0.015531552	1.983257078	0.626143877	2.508511267	9.769611447	17.387286796	11.224276068	0.360482774	0.192750448	0.400815279	0.582167398	1.382310293	1.262922173	0.621390934	0.929377777	0.237694096	1.656328024	2.263182738	32.500431405	23.249716353	7.483224031	44.622072954	3.942341861	0.497373449	0.202092063	0.067580018	0.118691591	0.044824690	0.019369123	1.680955344	NA	0.037604579	227.0977443	1168.396523	NA	NA	NA	4.571293443	7.536581465	13.37475013	10.56500377	2.398281007	19.17369414	31.65121705	1650.719723	136.621206	NA	8033.747811	25.24877503
